,0,1,2
4203,0.0,0.0,0.0
4204,0.0,0.0,0.0
4205,0.0,0.0,0.0
4206,0.0,0.0,0.0
4207,0.0,0.0,0.0
4208,0.2047514509882944,0.2773682442424,-0.16229061786951976
4209,0.0,0.0,0.0
4210,0.0,0.0,0.0
4211,0.0,0.0,0.0
4212,0.0,0.0,0.0
4213,0.0,0.0,0.0
4214,0.0,0.0,0.0
4215,0.0,0.0,0.0
4216,0.0,0.0,0.0
4217,0.0,0.0,0.0
4218,0.0,0.0,0.0
4219,0.0,0.0,0.0
4220,0.0,0.0,0.0
4221,0.0,0.0,0.0
4222,0.0,0.0,0.0
4223,0.0,0.0,0.0
4224,0.0,0.0,0.0
4225,0.0,0.0,0.0
4226,0.0,0.0,0.0
4227,0.0,0.0,0.0
4228,0.0,0.0,0.0
4229,0.16326614982870336,-0.032408960840194366,-0.07033355955584004
4230,0.08862670374430186,-0.003467474694370036,-0.038201260061508174
4231,0.0,0.0,0.0
4232,0.05808130439374925,0.00954538816299264,-0.02419135582368799
4233,0.042184462305012056,-0.004639170459489649,-0.01558740439447898
4234,0.03245715570760783,-0.009159047693952326,-0.01079368484261181
4235,0.025815445223939356,-0.008773952883161896,-0.007875219294699318
4236,0.021023722471799358,-0.0071969143919469744,-0.005882965353795402
4237,0.017849580066636866,-0.007497400501617333,-0.004480272504071987
4238,0.01556048345003924,-0.007749954222955707,-0.0035068122399602793
4239,0.013735262280193365,-0.007566440618900996,-0.002768053131326372
4240,0.012240888715430647,-0.007222064600704837,-0.002177639750103729
4241,0.011106654814256899,-0.007124337084043775,-0.0017402762949885648
4242,0.01020783423924437,-0.006903414480309181,-0.001435415936064547
4243,0.009401673909814402,-0.006238485207922471,-0.0012130219026298735
4244,0.008703564232186291,-0.005503659895515811,-0.0010450314451723444
4245,0.008100711552298346,-0.0047567533092867376,-0.0009168597717367852
4246,0.007552748711524683,-0.00390768369859404,-0.0008129963111873648
4247,0.007082388314486535,-0.0032040790899721056,-0.000724444084346776
4248,0.0067091968374273095,-0.0028063299415648927,-0.0006479287916130223
4249,0.0064379149786634,-0.002810117735300806,-0.0005815458409954802
4250,0.006238719245008293,-0.003064589517862252,-0.0005261715322047906
4251,0.006067190852990351,-0.0033036452567919814,-0.00047835896408736345
4252,0.005927109842753402,-0.00360449835575412,-0.0004373048151667102
4253,0.00577530892066948,-0.0037121008101521995,-0.00041372743710310156
4254,0.00559444091518231,-0.0034989334323715054,-0.00041089941346973734
4255,0.0054074522386605515,-0.0031475407593726653,-0.000419074332605598
4256,0.00519761402101166,-0.002593912707378096,-0.0004313466892795439
4257,0.005004671674134206,-0.002101479381650834,-0.00044558766006782885
4258,0.004799686629834945,-0.001493039300774426,-0.0004631287725369384
4259,0.004594396243172736,-0.0008560944390957657,-0.00047831232404001297
4260,0.004414615413058984,-0.0003618032863641427,-0.00048647674348919426
4261,0.004278512935745073,-0.0001258707541632841,-0.0004889805012900917
4262,0.004164832885714031,-1.4160391188561168e-05,-0.0004895838551656612
4263,0.004048137524974183,0.00013065348240817157,-0.0004878001344615305
4264,0.003931279892547738,0.00028146062264014233,-0.0004834850735985518
4265,0.003795607882222999,0.0005682664733778274,-0.00047828873909702046
4266,0.0036738884416020615,0.0007869844673236059,-0.00046935696851999157
4267,0.0035907404297707895,0.0007815084816654142,-0.0004599107694803512
4268,0.0034750176176007964,0.0010117579871543575,-0.00045893086379403356
4269,0.0033704445780193175,0.0011944256004059448,-0.0004574114435114438
4270,0.003272131631748506,0.0013391776179141337,-0.0004517876970381191
4271,0.00320396696632035,0.0012869028214562558,-0.0004409414768936563
4272,0.0031462967533968087,0.0011817062162779238,-0.0004310819385846916
4273,0.0030722333661800066,0.001201952738264559,-0.00042313669877535063
4274,0.0030065245624453936,0.001193636139203302,-0.0004148730401860187
4275,0.0029620582738770804,0.0010619136976636827,-0.0004087548657340682
4276,0.002905692278327728,0.001014072524007082,-0.0004046497419422191
4277,0.0028336265107416496,0.0010753577463476327,-0.0004013399415214498
4278,0.0027378351041542725,0.0012919185948117773,-0.0004009638662076482
4279,0.002669149218921008,0.0013455516987856562,-0.00039627883100229314
4280,0.0025895051608624637,0.0014837313391570703,-0.0003906121173869305
4281,0.002491547066357985,0.001747143486829723,-0.000381804814885954
4282,0.0024099160684862117,0.0019275786947962807,-0.00036819187819187753
4283,0.0023661480474701235,0.0019006371953116054,-0.00035306920390061516
4284,0.002358699769105221,0.0016618406633797957,-0.00033328899040286134
4285,0.002389402881476054,0.001196919961755187,-0.0003071390815268428
4286,0.0,0.0,0.0
4287,0.0,0.0,0.0
4288,0.0,0.0,0.0
4289,0.0,0.0,0.0
4290,0.0,0.0,0.0
4291,0.0,0.0,0.0
4292,0.0,0.0,0.0
4293,0.0,0.0,0.0
4294,0.0,0.0,0.0
4295,0.0,0.0,0.0
4296,0.0,0.0,0.0
4297,0.0,0.0,0.0
4298,0.0,0.0,0.0
4299,0.0,0.0,0.0
4300,0.0,0.0,0.0
4301,0.0,0.0,0.0
4302,0.0,0.0,0.0
4303,0.0,0.0,0.0
4304,0.0,0.0,0.0
4305,0.0,0.0,0.0
4306,0.0,0.0,0.0
4307,0.0,0.0,0.0
4308,0.0,0.0,0.0
4309,0.0,0.0,0.0
4310,0.0,0.0,0.0
4311,0.0,0.0,0.0
4312,0.0,0.0,0.0
4313,0.0,0.0,0.0
4314,0.0,0.0,0.0
4315,0.0,0.0,0.0
4316,0.0,0.0,0.0
4317,0.0,0.0,0.0
4318,0.0,0.0,0.0
4319,0.0,0.0,0.0
4320,0.0,0.0,0.0
4321,0.0,0.0,0.0
4322,0.0,0.0,0.0
4323,0.0,0.0,0.0
4324,0.0,0.0,0.0
4325,0.0,0.0,0.0
4326,0.0,0.0,0.0
4327,0.0,0.0,0.0
4328,0.0,0.0,0.0
4329,0.0,0.0,0.0
4330,0.0,0.0,0.0
4331,0.0,0.0,0.0
4332,0.0,0.0,0.0
4333,0.0,0.0,0.0
4334,0.0,0.0,0.0
4335,0.0,0.0,0.0
4336,0.0,0.0,0.0
4337,0.0,0.0,0.0
4338,0.0,0.0,0.0
4339,0.0,0.0,0.0
4340,0.0,0.0,0.0
4341,0.0,0.0,0.0
4342,0.0,0.0,0.0
4343,0.0,0.0,0.0
4344,0.0,0.0,0.0
4345,0.0,0.0,0.0
4346,0.0,0.0,0.0
4347,0.0,0.0,0.0
4348,0.0,0.0,0.0
4349,0.0,0.0,0.0
4350,0.0,0.0,0.0
4351,0.0,0.0,0.0
4352,0.0,0.0,0.0
4353,0.0,0.0,0.0
4354,0.0,0.0,0.0
4355,0.0,0.0,0.0
4356,0.0,0.0,0.0
4357,0.0,0.0,0.0
4358,0.0,0.0,0.0
4359,0.0,0.0,0.0
4360,0.0,0.0,0.0
4361,0.0,0.0,0.0
4362,0.0,0.0,0.0
4363,0.0,0.0,0.0
4364,0.17788601325417516,0.4845192602773271,-0.16230119279635227
4365,0.0,0.0,0.0
4366,0.0,0.0,0.0
4367,0.0,0.0,0.0
4368,0.0,0.0,0.0
4369,0.0,0.0,0.0
4370,0.0,0.0,0.0
4371,0.0,0.0,0.0
4372,0.0,0.0,0.0
4373,0.0,0.0,0.0
4374,0.0,0.0,0.0
4375,0.0,0.0,0.0
4376,0.0,0.0,0.0
4377,0.0,0.0,0.0
4378,0.0,0.0,0.0
4379,0.0,0.0,0.0
4380,0.0,0.0,0.0
4381,0.0,0.0,0.0
4382,0.0,0.0,0.0
4383,0.0,0.0,0.0
4384,0.0,0.0,0.0
4385,0.0,0.0,0.0
4386,0.0,0.0,0.0
4387,0.0,0.0,0.0
4388,0.19083316291794505,-0.03222439180325506,-0.07354064837361428
4389,0.10173380621061946,-0.015574796001500428,-0.036486234467259925
4390,0.06403213039051449,-0.011927905450999352,-0.020590584949732
4391,0.04568795042652319,-0.015055473784754692,-0.012641264054476365
4392,0.03483894026229307,-0.01496395000742408,-0.008263300928052317
4393,0.027292550014134,-0.0114862267901754,-0.005561070625173705
4394,0.022235045211358946,-0.009483718712432723,-0.003785283654705929
4395,0.018797038170974396,-0.008471120008512559,-0.0026281550956093187
4396,0.016192018446935304,-0.007181060547429797,-0.0018334184426035053
4397,0.014176758465480084,-0.006218514202790256,-0.0012233221771804528
4398,0.012597544545467892,-0.005528422779978125,-0.0007528075040876755
4399,0.011317791733920545,-0.004755604650120497,-0.0004086318252099941
4400,0.010280502784418291,-0.0040003518926395075,-0.00016109553047242986
4401,0.009443541259324744,-0.0033966497162000887,1.965700767949047e-05
4402,0.008715263747204835,-0.0027041214744305342,0.00015713518100613551
4403,0.008065455823384806,-0.0018996069387135727,0.00025881162740075295
4404,0.007576243490596265,-0.0015918445179472433,0.0003378507406229306
4405,0.007217882938735568,-0.0016912457721181156,0.0004014760549745646
4406,0.0069833849310152575,-0.002186230258781796,0.00044633230989957174
4407,0.006802572575046826,-0.0026955553746008873,0.0004683601363527428
4408,0.006660242354511852,-0.0032089173732682656,0.00047609112676058065
4409,0.006530016612973132,-0.003658842185731798,0.00047772835415924074
4410,0.006379346068058015,-0.0038859346972371644,0.0004754305853258492
4411,0.006197112684921604,-0.0038440740480229292,0.00046867434257393784
4412,0.005960490413046201,-0.0034164339419628363,0.00045736995705444785
4413,0.005738417912628524,-0.0030086719377876805,0.0004477045768124508
4414,0.005493850979135552,-0.002416417137092175,0.00043901454245236053
4415,0.005275947378347953,-0.0019500913723199127,0.00043389692935286563
4416,0.005075885792236656,-0.001537635829235967,0.00042511184741650485
4417,0.0049070669614386395,-0.0012408759595222162,0.00041264820972205434
4418,0.004776426924736187,-0.0011116967204692085,0.0004010626026949459
4419,0.004687210463285784,-0.0011805913323894945,0.00038985341252177196
4420,0.004595595771665706,-0.0011966886732233894,0.00037517464987913264
4421,0.004485380816812644,-0.0010694013670641636,0.00035692031783337414
4422,0.004371542457518022,-0.0008922913113302868,0.00033794007291553234
4423,0.0042777993896622795,-0.0008276517072527288,0.00032128234902236623
4424,0.004230223404789447,-0.0010336020356623218,0.00030837937302233645
4425,0.0041491067727073665,-0.0010444052719517742,0.00029782642076221387
4426,0.004070378331402905,-0.0010762958886271655,0.00029316522460231506
4427,0.003977911926000753,-0.0010202259416749468,0.0002893664872753355
4428,0.0038728362790062965,-0.0008787622518967893,0.00028431260850716924
4429,0.003761881546059532,-0.0006982021854321113,0.0002793896268120025
4430,0.003612241598106911,-0.0002928994211298735,0.0002744361681132053
4431,0.003468908899248396,6.491685485282721e-05,0.0002752730742339453
4432,0.0033190298503778712,0.00045937232544520664,0.00027871576846017496
4433,0.003194788474342374,0.000718422742102902,0.00028397113084010383
4434,0.003079304771230589,0.0009529369015140208,0.0002883095622780747
4435,0.0029650184237040083,0.001201005799931016,0.00029011085699050357
4436,0.002847476086108756,0.0014943955762558572,0.0002900551877296066
4437,0.0027795620659925,0.0015161144301109337,0.00029268828568984584
4438,0.0026958625404785354,0.0016526184969344875,0.0002926859699202275
4439,0.0026404904439048887,0.0016364750774228163,0.00029616591658634316
4440,0.002611277794791448,0.0014840098076171612,0.0003030462212002778
4441,0.0026481001881834424,0.0009694960224343349,0.0003143165784128569
4442,0.0027543325032302387,7.57068973488247e-05,0.00033026049644757025
4443,0.00291068363407205,-0.0010870257524172706,0.0003511096633529203
4444,0.003066077186174025,-0.0022303096111657415,0.0003776858576109975
4445,0.0,0.0,0.0
4446,0.0,0.0,0.0
4447,0.0,0.0,0.0
4448,0.0,0.0,0.0
4449,0.0,0.0,0.0
4450,0.0,0.0,0.0
4451,0.0,0.0,0.0
4452,0.0,0.0,0.0
4453,0.0,0.0,0.0
4454,0.0,0.0,0.0
4455,0.0,0.0,0.0
4456,0.0,0.0,0.0
4457,0.0,0.0,0.0
4458,0.0,0.0,0.0
4459,0.0,0.0,0.0
4460,0.0,0.0,0.0
4461,0.0,0.0,0.0
4462,0.0,0.0,0.0
4463,0.0,0.0,0.0
4464,0.0,0.0,0.0
4465,0.0,0.0,0.0
4466,0.0,0.0,0.0
4467,0.0,0.0,0.0
4468,0.0,0.0,0.0
4469,0.0,0.0,0.0
4470,0.0,0.0,0.0
4471,0.0,0.0,0.0
4472,0.0,0.0,0.0
4473,0.0,0.0,0.0
4474,0.0,0.0,0.0
4475,0.0,0.0,0.0
4476,0.0,0.0,0.0
4477,0.0,0.0,0.0
4478,0.04431092061457307,0.05925821497385402,-0.0019982033748225953
4479,0.0,0.0,0.0
4480,0.0,0.0,0.0
4481,0.0,0.0,0.0
4482,0.0,0.0,0.0
4483,0.0,0.0,0.0
4484,0.0,0.0,0.0
4485,0.0,0.0,0.0
4486,0.0,0.0,0.0
4487,0.0,0.0,0.0
4488,0.0,0.0,0.0
4489,0.0,0.0,0.0
4490,0.0,0.0,0.0
4491,0.0,0.0,0.0
4492,0.0,0.0,0.0
4493,0.0,0.0,0.0
4494,0.0,0.0,0.0
4495,0.0,0.0,0.0
4496,0.0,0.0,0.0
4497,0.0,0.0,0.0
4498,0.0,0.0,0.0
4499,0.0,0.0,0.0
4500,0.0,0.0,0.0
4501,0.0,0.0,0.0
4502,0.0,0.0,0.0
4503,0.0,0.0,0.0
4504,0.0,0.0,0.0
4505,0.0,0.0,0.0
4506,0.0,0.0,0.0
4507,0.0,0.0,0.0
4508,0.0,0.0,0.0
4509,0.0,0.0,0.0
4510,0.0,0.0,0.0
4511,0.0,0.0,0.0
4512,0.0,0.0,0.0
4513,0.0,0.0,0.0
4514,0.0,0.0,0.0
4515,0.0,0.0,0.0
4516,0.0,0.0,0.0
4517,0.0,0.0,0.0
4518,0.0,0.0,0.0
4519,0.0,0.0,0.0
4520,0.0,0.0,0.0
4521,0.0,0.0,0.0
4522,0.0,0.0,0.0
4523,0.0,0.0,0.0
4524,0.19871582869986273,0.1265786187944111,-0.12902828804262784
4525,0.0,0.0,0.0
4526,0.0,0.0,0.0
4527,0.0,0.0,0.0
4528,0.0,0.0,0.0
4529,0.0,0.0,0.0
4530,0.0,0.0,0.0
4531,0.0,0.0,0.0
4532,0.0,0.0,0.0
4533,0.0,0.0,0.0
4534,0.0,0.0,0.0
4535,0.0,0.0,0.0
4536,0.0,0.0,0.0
4537,0.0,0.0,0.0
4538,0.0,0.0,0.0
4539,0.0,0.0,0.0
4540,0.0,0.0,0.0
4541,0.0,0.0,0.0
4542,0.0,0.0,0.0
4543,0.0,0.0,0.0
4544,0.0,0.0,0.0
4545,0.0,0.0,0.0
4546,0.0,0.0,0.0
4547,0.14977633403624774,0.03095485269238446,-0.05888240876210087
4548,0.08340737427969813,0.020492282548920736,-0.029645880673941815
4549,0.05359633993058864,0.016503875970027674,-0.016877420357411133
4550,0.03867721774904994,0.007005365139859428,-0.009824210853474872
4551,0.029807411149367066,0.0008376560363612095,-0.005668801410011831
4552,0.02398743761845362,-0.0012484546353904848,-0.003331045221455352
4553,0.020276605932481373,-0.003517311085471355,-0.0018715041299649914
4554,0.017595830619818283,-0.005041112363597678,-0.000863140412051341
4555,0.015540273067365565,-0.005631479242382491,-0.00020528272982104755
4556,0.013978817430783065,-0.006127020739451542,0.00029540769391871776
4557,0.012630443770135969,-0.006317406891081965,0.0007727179271035814
4558,0.011284519861020009,-0.005457652769358925,0.0012184867825747402
4559,0.010231219039946112,-0.004998355077998025,0.0015680563432448752
4560,0.0094165413859278,-0.0047474047284770315,0.0018124414260674423
4561,0.008745915623372458,-0.004566732378809132,0.002002585431800513
4562,0.008216224313960584,-0.004584694413663209,0.002144620532406736
4563,0.007831156632221739,-0.004874956242646166,0.002239574260207036
4564,0.0075233286633206685,-0.0051918795855598445,0.0022933313149509824
4565,0.007275019709944959,-0.005521213965732777,0.002318143498476315
4566,0.007099164530396738,-0.006024421689734178,0.0023271955304318497
4567,0.0069608736768954505,-0.006589849608298746,0.0023239283840078466
4568,0.0,0.0,0.0
4569,0.0,0.0,0.0
4570,0.0,0.0,0.0
4571,0.008405012666383658,-0.007900676867198071,0.0019983851198626364
4572,0.007782061995666086,-0.006095730081375764,0.001890583175551107
4573,0.007177036590933203,-0.004172777377251302,0.001762289382109048
4574,0.006624819541929011,-0.0023703179681127274,0.0016352487616507587
4575,0.006108907173707249,-0.0006263774948690739,0.0015120692408862038
4576,0.0057351888830669325,0.0003365394742420644,0.0014292474740556528
4577,0.0054119486960399745,0.001064101181891825,0.0013703710721580291
4578,0.005051811177169329,0.002126563213185838,0.0012910560137931804
4579,0.004683930273632836,0.0033421228432634936,0.0011955149932384623
4580,0.004313586016167128,0.00466958225604606,0.001094327873145355
4581,0.003961707943703581,0.00593974693683883,0.0009978575219143655
4582,0.0036200340635642804,0.007194116492885052,0.0009032928604021098
4583,0.003361148883999529,0.008000242381530876,0.0008237785023584607
4584,0.003176206604867066,0.008391747219539883,0.000768602606452714
4585,0.002998906879300669,0.008780696003721493,0.0007171098815249074
4586,0.002755542425850369,0.009633120009299192,0.0006508893617610678
4587,0.002532841955279912,0.010427829245330714,0.0005801083193467952
4588,0.0023008133258055354,0.011312948636128724,0.00050077878003
4589,0.0019521997848655952,0.012910817392310328,0.0003933715420058509
4590,0.0015578198033209688,0.014794836636879558,0.00026749668392901736
4591,0.0010953298964350912,0.017092237196773528,0.00012530972882716723
4592,0.0,0.0,0.0
4593,0.0,0.0,0.0
4594,0.0,0.0,0.0
4595,0.0,0.0,0.0
4596,0.0,0.0,0.0
4597,0.0,0.0,0.0
4598,0.0,0.0,0.0
4599,0.0,0.0,0.0
4600,0.001953644712537249,0.024713382621393346,-0.00025983324529179014
4601,0.0030202358091663954,0.016879753140052266,1.7390783061843715e-05
4602,0.003743621638601677,0.01131396168835587,0.00021337680765910652
4603,0.004261794758456406,0.007163124971478747,0.000351069017304197
4604,0.0,0.0,0.0
4605,0.0,0.0,0.0
4606,0.0,0.0,0.0
4607,0.0,0.0,0.0
4608,0.0,0.0,0.0
4609,0.0,0.0,0.0
4610,0.0,0.0,0.0
4611,0.0,0.0,0.0
4612,0.0,0.0,0.0
4613,0.0,0.0,0.0
4614,0.0,0.0,0.0
4615,0.0,0.0,0.0
4616,0.0,0.0,0.0
4617,0.0,0.0,0.0
4618,0.0,0.0,0.0
4619,0.0,0.0,0.0
4620,0.0,0.0,0.0
4621,0.0,0.0,0.0
4622,0.0,0.0,0.0
4623,0.0,0.0,0.0
4624,0.0,0.0,0.0
4625,0.0,0.0,0.0
4626,0.0,0.0,0.0
4627,0.0,0.0,0.0
4628,0.0,0.0,0.0
4629,0.0,0.0,0.0
4630,0.0,0.0,0.0
4631,0.0,0.0,0.0
4632,0.0,0.0,0.0
4633,0.0,0.0,0.0
4634,0.0,0.0,0.0
4635,0.0,0.0,0.0
4636,0.0,0.0,0.0
4637,0.0,0.0,0.0
4638,0.0,0.0,0.0
4639,0.0,0.0,0.0
4640,0.0,0.0,0.0
4641,0.0,0.0,0.0
4642,0.0,0.0,0.0
4643,0.0,0.0,0.0
4644,0.0,0.0,0.0
4645,0.0,0.0,0.0
4646,0.0,0.0,0.0
4647,0.0,0.0,0.0
4648,0.0,0.0,0.0
4649,0.0,0.0,0.0
4650,0.0,0.0,0.0
4651,0.0,0.0,0.0
4652,0.0,0.0,0.0
4653,0.0,0.0,0.0
4654,0.0,0.0,0.0
4655,0.0,0.0,0.0
4656,0.0,0.0,0.0
4657,0.0,0.0,0.0
4658,0.0,0.0,0.0
4659,0.0,0.0,0.0
4660,0.0,0.0,0.0
4661,0.0,0.0,0.0
4662,0.0,0.0,0.0
4663,0.0,0.0,0.0
4664,0.0,0.0,0.0
4665,0.0,0.0,0.0
4666,0.0,0.0,0.0
4667,0.0,0.0,0.0
4668,0.0,0.0,0.0
4669,0.0,0.0,0.0
4670,0.0,0.0,0.0
4671,0.0,0.0,0.0
4672,0.0,0.0,0.0
4673,0.0,0.0,0.0
4674,0.0,0.0,0.0
4675,0.0,0.0,0.0
4676,0.0,0.0,0.0
4677,0.0,0.0,0.0
4678,0.0,0.0,0.0
4679,0.0,0.0,0.0
4680,0.0,0.0,0.0
4681,0.0,0.0,0.0
4682,0.0,0.0,0.0
4683,0.0,0.0,0.0
4684,0.0,0.0,0.0
4685,0.0,0.0,0.0
4686,0.0,0.0,0.0
4687,0.0,0.0,0.0
4688,0.0,0.0,0.0
4689,0.0,0.0,0.0
4690,0.0,0.0,0.0
4691,0.0,0.0,0.0
4692,0.0,0.0,0.0
4693,0.0,0.0,0.0
4694,0.0,0.0,0.0
4695,0.0,0.0,0.0
4696,0.0,0.0,0.0
4697,0.0,0.0,0.0
4698,0.0,0.0,0.0
4699,0.0,0.0,0.0
4700,0.0,0.0,0.0
4701,0.0,0.0,0.0
4702,0.0,0.0,0.0
4703,0.0,0.0,0.0
4704,0.0,0.0,0.0
4705,0.0,0.0,0.0
4706,0.0,0.0,0.0
4707,0.0,0.0,0.0
4708,0.0,0.0,0.0
4709,0.44341611903946315,0.19223189921387848,-0.20318535976847915
4710,0.18460201480230473,0.06940900405727975,-0.08005520863917652
4711,0.10320347271978852,0.032892047524684845,-0.04186480941052868
4712,0.06733716956340781,0.016648186173101716,-0.025191441846982885
4713,0.047893264380152706,0.009837383613372438,-0.0163786191407697
4714,0.03630080198293365,0.005757870185383835,-0.011203790371199843
4715,0.02899416137583643,0.0025848586802909622,-0.007971952048050986
4716,0.023896110654221397,0.0012422153859039601,-0.005848721280248839
4717,0.020134034728152065,0.0008324028936080045,-0.004378515676040462
4718,0.017328000251942186,0.0006136263988160927,-0.0033270646877100055
4719,0.015201765214495044,0.0004320225964314105,-0.00254811357741604
4720,0.013524201072321612,0.0003676945668481277,-0.0019436274541117919
4721,0.012160501727935218,0.00041572902578714075,-0.0014672410763045057
4722,0.011097153197663537,0.00021853593386257048,-0.001087163923667606
4723,0.010276330254020378,-0.00020200683681036134,-0.0007844777664383019
4724,0.009655184902664982,-0.0008924272346766245,-0.0005397643066153285
4725,0.009197135382224152,-0.001871249373305825,-0.00033238196816623
4726,0.00878407744451322,-0.002535076619588004,-0.00017553791268488006
4727,0.008455401449394977,-0.0032090352129167444,-6.683004043583777e-05
4728,0.008140231967817171,-0.003596681220178705,1.2574260764594385e-06
4729,0.007783600443207434,-0.0034357991767702185,2.3504082069780155e-05
4730,0.007416234861514378,-0.002952570129631173,9.607099944386986e-06
4731,0.0070411913671765795,-0.002274092289170392,-1.7219817852537605e-05
4732,0.0066363770222054004,-0.0012990461373716426,-6.0267021129964014e-05
4733,0.0062147605716458745,-7.889413910882379e-05,-0.0001269124528458811
4734,0.0058270431259779655,0.0010406120866464695,-0.00019485764049088884
4735,0.005451087249660711,0.0021433833563760025,-0.0002535295943546874
4736,0.0050757059063232845,0.0033127748625648612,-0.0003140137185068053
4737,0.004727363016105307,0.004385271232308969,-0.0003796996728717728
4738,0.004459925369669337,0.005000782088768602,-0.000428040137947458
4739,0.004225765244812866,0.005453635830780877,-0.0004630703127402406
4740,0.0039925611690412996,0.005944518143185446,-0.0004960871369368344
4741,0.0036934641514695297,0.00691354511644229,-0.0005517587735474406
4742,0.0033917762073507876,0.007949448905950755,-0.0006203921667017195
4743,0.003062620633616802,0.009163180416696712,-0.0006756121565230828
4744,0.0027478149430411403,0.010301698403258043,-0.0007065425214384132
4745,0.002443898097433758,0.011372459027061497,-0.000718365941901645
4746,0.002103687850025151,0.012661423220943725,-0.0007289633950416147
4747,0.0018532945247200518,0.013419311372774472,-0.0007245080403504805
4748,0.001694396388667116,0.013644051040737591,-0.0006985721560672428
4749,0.001560993042595561,0.01373707533441721,-0.0006677899870609022
4750,0.0014687692229953502,0.013600648182286462,-0.000631185937032995
4751,0.0014323830712811225,0.013128800464404958,-0.000574225419756168
4752,0.0013921112569931767,0.012674297672679484,-0.0005104508356061553
4753,0.0013935338999727322,0.011996943717205114,-0.00045235604391395814
4754,0.00146384249927794,0.01096556348258018,-0.0004012093132236355
4755,0.0016708460517204698,0.009152794015099637,-0.0003427625398390858
4756,0.0018925724104249776,0.0072679134123174284,-0.00028100893652976483
4757,0.002124104011388898,0.005356442123501602,-0.0002250354928562505
4758,0.002356297564519824,0.0034809075430946067,-0.0001759202670620212
4759,0.002507821751291726,0.0021416873121484483,-0.00013768052769607883
4760,0.0,0.0,0.0
4761,0.0,0.0,0.0
4762,0.0,0.0,0.0
4763,0.0,0.0,0.0
4764,0.0,0.0,0.0
4765,0.0,0.0,0.0
4766,0.0,0.0,0.0
4767,0.0,0.0,0.0
4768,0.0,0.0,0.0
4769,0.0,0.0,0.0
4770,0.0,0.0,0.0
4771,0.0,0.0,0.0
4772,0.0,0.0,0.0
4773,0.0,0.0,0.0
4774,0.0,0.0,0.0
4775,0.0,0.0,0.0
4776,0.0,0.0,0.0
4777,0.0,0.0,0.0
4778,0.0,0.0,0.0
4779,0.0,0.0,0.0
4780,0.0,0.0,0.0
4781,0.0,0.0,0.0
4782,0.0,0.0,0.0
4783,0.0,0.0,0.0
4784,0.0,0.0,0.0
4785,0.0,0.0,0.0
4786,0.0,0.0,0.0
4787,0.0,0.0,0.0
4788,0.0,0.0,0.0
4789,0.0,0.0,0.0
4790,0.0,0.0,0.0
4791,0.0,0.0,0.0
4792,0.0,0.0,0.0
4793,0.0,0.0,0.0
4794,0.0,0.0,0.0
4795,0.0,0.0,0.0
4796,0.0,0.0,0.0
4797,0.0,0.0,0.0
4798,0.0,0.0,0.0
4799,0.0,0.0,0.0
4800,0.0,0.0,0.0
4801,0.0,0.0,0.0
4802,0.0,0.0,0.0
4803,0.0,0.0,0.0
4804,0.0,0.0,0.0
4805,0.0,0.0,0.0
4806,0.0,0.0,0.0
4807,0.0,0.0,0.0
4808,0.0,0.0,0.0
4809,0.0,0.0,0.0
4810,0.0,0.0,0.0
4811,0.0,0.0,0.0
4812,0.0,0.0,0.0
4813,0.0,0.0,0.0
4814,0.0,0.0,0.0
4815,0.0,0.0,0.0
4816,0.0,0.0,0.0
4817,0.0,0.0,0.0
4818,0.0,0.0,0.0
4819,0.0,0.0,0.0
4820,0.0,0.0,0.0
4821,0.0,0.0,0.0
4822,0.0,0.0,0.0
4823,0.0,0.0,0.0
4824,0.0,0.0,0.0
4825,0.0,0.0,0.0
4826,0.0,0.0,0.0
4827,0.0,0.0,0.0
4828,0.0,0.0,0.0
4829,0.0,0.0,0.0
4830,0.0,0.0,0.0
4831,0.0,0.0,0.0
4832,0.0,0.0,0.0
4833,0.0,0.0,0.0
4834,0.0,0.0,0.0
4835,0.0,0.0,0.0
4836,0.0,0.0,0.0
4837,0.0,0.0,0.0
4838,0.0,0.0,0.0
4839,0.0,0.0,0.0
4840,0.18830336833763303,0.5010835161041444,-0.19856701371907085
